0:-574.003254884 1:162.14474075 2:-73.2279952452 3:24.3220234089 4:-21.7628599447 5:-32.3962739824 6:-0.474947533543 7:-29.7165043225 8:-1.05784119835 9:-0.492820320576 10:-5.07815515463 11:4.52008463443 12:-10.7160294385 13:0.00985903202501 14:0.00301493514741 15:-0.00468734354485 16:-0.0038853251774 17:0.0017457295845 18:-0.00147884475641 19:-0.0022562968094 20:-0.00139067707853 21:0.000119677778685 22:-0.000472367944038 23:0.00011977086749 24:-0.000376826812411 25:-0.000150298033504 
0:-598.567454065 1:154.85810567 2:-62.780412742 3:20.2214551044 4:-21.850679438 5:-29.4837376487 6:-3.38029241021 7:-30.9819083998 8:-2.3447085135 9:-1.2136193341 10:-3.11227051324 11:6.83604800463 12:-9.88900007239 13:0.0059693483923 14:0.00432971976263 15:0.000451818373834 16:-5.91343959973e-05 17:0.00183044997647 18:-0.00216121599668 19:-0.00189283757285 20:0.000497672950885 21:0.00199982406177 22:0.000953598194475 23:0.000127313781299 24:-0.000797816582167 25:0.000720347356857 
0:-593.234099398 1:154.699747455 2:-61.7951891546 3:29.0350273467 4:-22.9368282904 5:-34.7696135207 6:-3.44498077883 7:-30.958866885 8:0.427281113491 9:-0.402256576432 10:-8.27225654105 11:4.34000752912 12:-10.3602476559 13:0.00724197909155 14:0.00286754467986 15:-0.000557646001448 16:0.00161505886135 17:-0.00118854221195 18:0.00126970420049 19:0.00108362995855 20:-0.00168420339382 21:0.000879194129386 22:0.000449078648551 23:0.000510475853492 24:0.00103868250537 25:-0.000473659815129 
0:-604.483877391 1:161.000911318 2:-53.8575235043 3:19.7161614884 4:-20.251066138 5:-34.8594618823 6:-5.35798662222 7:-26.2065378133 8:-2.28755037339 9:-0.289846009531 10:-6.84735972946 11:1.35760764294 12:-10.3032153423 13:0.00235511989152 14:0.00579133713401 15:0.00294834413888 16:-0.00325018644683 17:0.00027407436534 18:-0.000443026748617 19:-0.0021757193551 20:-0.00146065482903 21:-0.000549538738794 22:0.000935149442114 23:0.00135328289692 24:-0.000335831730278 25:0.000754593815378 
0:-618.809388473 1:153.893098684 2:-51.5043232546 3:17.3816340139 4:-19.892266241 5:-30.4789675997 6:-2.61515122085 7:-29.3728776681 8:-3.81475368765 9:3.58688129878 10:-7.33478400141 11:1.67747369628 12:-8.03941430378 13:0.00146798878182 14:0.000214146956796 15:0.000336678695197 16:0.00167166362907 17:0.000822932421766 18:-0.00071851287389 19:0.000140548183416 20:-0.000464754696886 21:-0.00133443162711 22:-0.00109113996276 23:0.000450964570346 24:-3.22158942928e-05 25:-0.000220762664388 
0:-626.017852951 1:150.957562599 2:-45.1941990213 3:22.8233110124 4:-19.1058975147 5:-33.0229158412 6:-4.02884158525 7:-26.0744908723 8:-2.7543729669 9:1.0570364616 10:-6.66440919265 11:2.32755638074 12:-9.49593945462 13:0.00267727990248 14:-2.94187789296e-05 15:-0.00121151316223 16:0.00139405889316 17:0.000321622701974 18:-8.17646315396e-05 19:0.00130534783602 20:0.000243517612593 21:-0.00061213929892 22:-0.00150792349768 23:-0.000525081695793 24:0.00054951393106 25:-9.09099610671e-05 
0:-631.294529335 1:148.545300775 2:-39.9839074706 3:26.3157416749 4:-20.6275446815 5:-34.2636653261 6:-5.63187240784 7:-28.3581523094 8:-4.55113335186 9:-0.288867511054 10:-7.13262106748 11:0.277962004104 12:-10.7259191467 13:0.0127130488084 14:0.00506416593528 15:6.20704580893e-05 16:-0.00248402479743 17:0.000581448170333 18:-0.000877604345792 19:2.0460369529e-05 20:-0.000696458227057 21:-5.40491000337e-05 22:-0.00109401721922 23:0.00127792850384 24:0.000625130467542 25:0.000563244601215 
0:-616.764218467 1:153.551111103 2:-47.5155506282 3:25.3847100899 4:-19.3472194868 5:-33.156874371 6:-4.55741438585 7:-26.5402102196 8:-2.59683471376 9:-2.2527993793 10:-8.0049173456 11:0.106264388733 12:-13.0299462454 13:-0.00454154229391 14:-0.0058849665244 15:0.00310578418068 16:0.00231432426983 17:-0.00174253636842 18:0.00284077463192 19:0.000499040101771 20:-0.00123126470958 21:0.000501504706835 22:-0.00158657103858 23:0.00017241226556 24:0.000880221050299 25:0.000220703352328 
0:-607.057380008 1:152.592473017 2:-50.7559284253 3:31.3126881452 4:-22.5030983054 5:-33.3317506456 6:-3.11077484576 7:-31.0773500946 8:-1.48333351598 9:-3.60893208625 10:-11.1005008908 11:4.03702232831 12:-11.8063333171 13:-0.0020348794435 14:-0.0031249596223 15:-0.00153209376761 16:-0.000634058592408 17:0.000414494836344 18:-0.00229538396009 19:-0.000787569079087 20:-0.000544140859346 21:-0.00205998347204 22:-0.00128303002427 23:0.000941342685839 24:-0.000232686380427 25:0.000313632511245 
0:-603.136532666 1:148.660094398 2:-53.5195611077 3:35.4796172307 4:-24.1589795991 5:-32.0005934205 6:-2.32930187049 7:-32.6802301077 8:-1.24749401805 9:-5.62213861829 10:-9.69348653554 11:4.51948970839 12:-12.3339488989 13:0.00349105563947 14:0.00205134933955 15:-0.00150480987321 16:-0.00284141066252 17:0.00112859543462 18:0.00103101536995 19:-0.00138024246515 20:-0.00104113911425 21:0.000971649647066 22:-0.00045318232287 23:-0.00137943109414 24:-0.0016570423642 25:-0.000683335158779 
0:-584.750314409 1:155.900343317 2:-61.6300117849 3:33.5389928928 4:-24.9087091765 5:-31.0715332672 6:-0.953735330949 7:-32.3052033158 8:2.26148728922 9:-3.5784573772 10:-8.20835119195 11:6.15262194929 12:-14.6787081833 13:0.0154874049537 14:0.000941669297027 15:-0.00395207626201 16:-0.00126540719002 17:-0.00108375241416 18:-6.26242779481e-05 19:0.000473453513988 20:-0.000724138089606 21:0.00207423015872 22:-8.37356024836e-05 23:0.000104698630413 24:0.000679170679979 25:9.32410860192e-05 
0:-600.601826119 1:152.819079517 2:-56.0709765362 3:32.788601104 4:-19.0839159962 5:-33.4642212973 6:-5.72896197753 7:-31.1907805503 8:0.0297879517322 9:-3.13694441463 10:-9.03046331951 11:4.68907139214 12:-12.7850470892 13:-0.00920864688929 14:-0.00378970335928 15:0.00689578920585 16:0.0015104648772 17:0.000575457948076 18:-0.00297429297091 19:0.000174501225694 20:0.00191897664685 21:-7.39892960295e-05 22:-0.00162626342823 23:0.000187228275793 24:-0.001245963939 25:0.00232826297018 
0:-602.162414118 1:151.833836345 2:-62.0660702491 3:26.7703448408 4:-19.371584709 5:-34.5195512217 6:-0.193625083159 7:-27.5459151126 8:-3.23614543243 9:-0.748109238071 10:-9.76101074744 11:4.09588735089 12:-7.39621544631 13:0.00525198039029 14:0.00455933850056 15:-0.000942140183644 16:-0.00425978247801 17:8.57319763306e-05 18:-0.000665894891029 19:-6.02642649524e-05 20:-0.00116916059732 21:-0.00117395954866 22:0.00135728309041 23:0.00183017937639 24:-0.00103276658391 25:0.00100708552072 
0:-610.733678967 1:149.563749262 2:-52.4908118523 3:31.5152345497 4:-19.410538102 5:-32.8285689908 6:-2.57264361201 7:-29.2438079676 8:-0.896576696752 9:-0.776995839691 10:-11.7216595677 11:1.11457580946 12:-8.16443459254 13:0.00637827884408 14:0.000835867432037 15:-0.00273877212556 16:-0.00341404176866 17:-0.00239642083963 18:-0.0014014852591 19:0.000977749020966 20:-0.00158507715204 21:-0.000168802264676 22:-0.000301602086446 23:0.000280677948654 24:-0.000959906912944 25:0.000505540489447 
0:-611.343926143 1:146.00197847 2:-51.9091349063 3:36.8495069437 4:-18.5587637945 5:-34.4273009063 6:-6.31573153624 7:-29.3764261536 8:0.736540606093 9:-4.718585678 10:-8.66222045886 11:5.05355012921 12:-13.6438523935 13:-0.0024921806666 14:-0.000734945483414 15:0.00334414321432 16:-0.000955376153109 17:-0.00121974233219 18:-0.00113204489375 19:0.0015987386865 20:-0.000341642945002 21:-0.00167788917225 22:-0.00258841157418 23:-0.000726988465684 24:-0.000688760494379 25:0.00145176661348 
0:-623.94828399 1:146.419355162 2:-44.4924036301 3:34.2886027739 4:-14.8004535042 5:-31.7219916117 6:-4.915102442 7:-28.7019225008 8:-4.74753664291 9:-3.72627206297 10:-8.0579111913 11:0.0420626974439 12:-13.3261224252 13:0.00523744930036 14:-0.000170697032667 15:-0.00324308002174 16:0.00113730030729 17:0.000268342548397 18:-0.00175593290267 19:-0.0012684098654 20:-0.000959583387875 21:0.000907511023982 22:-0.000318111436381 23:-0.00069731123106 24:-0.000395359459959 25:-8.8518423824e-05 
0:-622.85548907 1:153.099134432 2:-42.2065153338 3:27.6348914645 4:-16.564371217 5:-32.8077062304 6:-9.9863395318 7:-32.5561497257 8:-3.31299041852 9:-1.65820440102 10:-10.2309487947 11:2.4241801985 12:-9.34650402349 13:0.0118606083144 14:0.00542986846672 15:-0.00268244752982 16:-0.0017505897567 17:-0.00091861805215 18:-0.00216985827319 19:-0.000491211900277 20:-0.00127912918549 21:0.000544342243963 22:-0.000550604213105 23:0.000125315470281 24:-6.57105374564e-06 25:-0.000512031379736 
0:-605.98338354 1:157.455502945 2:-49.3556146421 3:32.83139742 4:-17.0069099764 5:-37.0637761481 6:-2.79380007496 7:-26.3918128686 8:-5.29097165604 9:-3.23003066627 10:-9.70107993392 11:0.818214611942 12:-12.7081095557 13:-0.00303048285325 14:-0.00435105775309 15:0.00284150329731 16:-0.00267376053035 17:-0.00252999457955 18:0.000701316559912 19:0.00208044523885 20:-0.00128445555478 21:0.00086693734845 22:-0.00094726342185 23:0.000561014129296 24:0.00113437124121 25:-0.000568157932308 
0:-603.301422204 1:156.493137528 2:-51.5840557561 3:29.4683817087 4:-20.2948685665 5:-32.4256400522 6:-2.28091203102 7:-29.1153357587 8:-5.21315435641 9:-3.68160690094 10:-6.7073320465 11:1.10952613678 12:-11.9056221667 13:0.00427368972556 14:-0.0012708642744 15:-0.00259645351976 16:-0.00377105882564 17:-0.00256999721883 18:0.000645897047992 19:0.00159656441367 20:-0.00116283143351 21:0.00133482768293 22:-0.000375512253891 23:0.00151465925916 24:0.00108010287121 25:-0.00125724222965 
0:-598.880230863 1:153.106310443 2:-56.7358428248 3:33.030300935 4:-21.6022216522 5:-35.2745588681 6:-2.05455438666 7:-30.0497252898 8:-3.37547139048 9:-1.87903754822 10:-6.20064675974 11:4.1934990177 12:-11.1646479221 13:-0.00924347279705 14:-0.00014608534217 15:0.00309897359936 16:-0.00461951470002 17:0.00492014709505 18:0.00126980282734 19:-0.00278368858994 20:0.000252218799243 21:-0.000565486155005 22:-0.000115884815572 23:-0.00022994338836 24:-0.00109606530566 25:0.000546382819077 
0:-585.938479663 1:155.948459214 2:-63.8833607564 3:33.4206293178 4:-23.0090995237 5:-38.5974664098 6:-3.23979153367 7:-27.9300852076 8:0.0971660323335 9:-2.22198267921 10:-5.58084677389 11:4.83547822678 12:-12.8550163928 13:-0.000217303105226 14:-0.00277254368564 15:0.000422057631995 16:-0.00161949242872 17:0.0002080285732 18:-0.00193744130682 19:0.000268647114556 20:0.00123731176861 21:0.00102262528021 22:-0.000742148290747 23:0.00011258358124 24:-0.00127238533402 25:-0.00152962330431 
0:-603.23991142 1:150.58668852 2:-60.4165613056 3:28.1563251373 4:-20.0487032516 5:-36.3356843532 6:-5.31404361191 7:-27.100601435 8:-0.601988583001 9:-2.9988820055 10:-6.67540650509 11:4.83747825406 12:-11.3834789161 13:0.0201685674043 14:0.00465261703913 15:-0.00495112163364 16:-5.65303528185e-05 17:-0.000697044260855 18:-0.000750360943068 19:0.00122234889436 20:-0.00252148630767 21:-0.000119057130385 22:-7.32501725459e-05 23:-0.00117914894695 24:-0.000330065806307 25:0.000225255264851 
0:-597.645532877 1:152.875684482 2:-60.6573990736 3:28.3813108573 4:-20.6131433277 5:-31.7906481231 6:-4.82248659497 7:-31.2759789074 8:0.619866178555 9:-2.69969749194 10:-6.97361695365 11:5.81961072128 12:-13.6729155205 13:0.00101011706841 14:-0.0019705138673 15:0.00635995126109 16:0.000704403029925 17:9.00142615483e-05 18:-0.0018217907423 19:-0.00125592048232 20:-0.0011463187997 21:0.00198018731508 22:-0.00032907995222 23:-0.000817696186682 24:-0.00015936016663 25:0.00193343765427 
0:-629.964608922 1:141.982486565 2:-44.8771278937 3:34.2471136629 4:-17.9017806109 5:-35.9259386868 6:-3.60349091649 7:-29.393771017 8:-6.47616928025 9:-0.181317236135 10:-7.27120325598 11:1.11543282351 12:-9.90864342319 13:0.000640127029901 14:0.000759412370727 15:-0.00069639508278 16:-0.00420978853292 17:-0.00111634956636 18:0.00198541253705 19:0.000643100191855 20:-0.000791541777486 21:0.00137714613343 22:0.00093108596569 23:0.000717806894541 24:0.000537349333476 25:0.000538102178296 
0:-614.083282419 1:153.480853855 2:-49.380187174 3:27.409126766 4:-19.1566880578 5:-35.7821006442 6:-4.86735947855 7:-28.4387441996 8:-5.24268952814 9:0.369146674013 10:-4.30980130054 11:1.44817137705 12:-12.8761921131 13:0.000175776640959 14:0.000445768962648 15:0.00143939382946 16:-0.00690766706503 17:-0.000778020017948 18:0.00190629849405 19:0.00124429631795 20:-0.000844947652555 21:0.000927919579281 22:-0.00081008686043 23:0.000480900369414 24:-7.90657706533e-05 25:0.00118383847144 
0:-610.237123957 1:150.237005456 2:-46.3402931066 3:34.2927527919 4:-29.6238240041 5:-36.9255375153 6:1.41431444021 7:-31.3127681329 8:-3.82009369283 9:0.901708761045 10:-7.44737004884 11:3.17490220153 12:-9.31422989656 13:0.0162983970624 14:0.00561407849597 15:-0.00316979817558 16:0.000424370969316 17:-0.000106822094868 18:-0.00249317474952 19:0.00011742092519 20:-0.00218774707911 21:0.000221028118268 22:-0.00119845394943 23:-1.26370867279e-05 24:0.00113315982431 25:0.000886735817209 
0:-605.957124204 1:154.230275365 2:-46.3230484649 3:35.0335036866 4:-28.3991686683 5:-42.2002686207 6:-1.54814412959 7:-25.5473294533 8:-2.71428220193 9:-3.10945526192 10:-7.59262813221 11:3.95353580403 12:-8.41347357117 13:-0.00299934801179 14:0.00144458687493 15:0.00655540681906 16:-0.0033646532963 17:0.00369254138054 18:-0.0028763205698 19:-0.00417478371337 20:-0.00146995827039 21:-0.00107025206461 22:0.00122605014492 23:0.00243834034087 24:-4.55998283817e-05 25:0.000500693988031 
0:-597.305125272 1:156.28861632 2:-53.7155058149 3:29.6801427274 4:-27.7241074572 5:-34.4314094778 6:-1.14750431123 7:-32.8504384151 8:-2.46455300795 9:-1.27898732992 10:-8.14127326963 11:3.54400389509 12:-11.5036602197 13:0.00731357262563 14:-0.00387449978855 15:-0.00125214457889 16:0.0010539852262 17:0.000625872216127 18:-0.0021591585268 19:0.00232107631201 20:0.00227844471927 21:0.000370884332783 22:0.000647170086826 23:0.000276254655091 24:-0.00194886929957 25:-0.00128222713702 
0:-564.234298092 1:164.345623893 2:-69.6422058599 3:28.4742748791 4:-30.9822916556 5:-30.5228304702 6:0.122458536246 7:-33.5938307356 8:6.04415718336 9:-2.44111707544 10:-7.64678696031 11:8.71923890209 12:-12.4496131956 13:0.014861985572 14:0.00586620325574 15:0.000435011625672 16:6.99440032933e-05 17:-0.0019421351364 18:-0.00391540210565 19:-0.00126326563576 20:-0.00160066275458 21:0.00192789412712 22:-0.000375970775613 23:-0.000692022232308 24:-0.000477421636479 25:-5.81544054499e-05 
0:-581.975305166 1:158.881586686 2:-54.6421382327 3:34.9718716541 4:-36.8403501779 5:-37.1669906492 6:1.70425512821 7:-28.123915325 8:4.19494281057 9:-7.54777229365 10:-9.96440827926 11:8.45282019481 12:-11.8771588886 13:-0.00280438356008 14:-0.00237218895812 15:0.00058549971593 16:-0.000575201874314 17:0.00307629524237 18:-0.000537083932184 19:-0.000331399253022 20:0.00161638073774 21:0.00143795094583 22:-0.000288263149012 23:0.00048577405017 24:-0.000876668231931 25:-0.000280613709885 
0:-570.828857779 1:159.497370931 2:-64.614096681 3:38.6509581395 4:-30.9915715555 5:-38.942141293 6:1.3933668278 7:-31.5251850021 8:0.796034836279 9:-1.79178230274 10:-6.25933241129 11:6.81095133579 12:-11.9693914586 13:0.0156532727997 14:-0.00192837963018 15:-0.00363415540607 16:0.00422465294349 17:0.0026434922319 18:-0.00253149653976 19:0.00146992299288 20:-0.000209951723182 21:-0.000385580290957 22:0.000298524841737 23:-0.000649925442844 24:0.00179995185423 25:-1.13733427977e-05 
0:-581.40836598 1:161.147867595 2:-63.3329800164 3:25.6412064602 4:-28.1031918903 5:-32.1911832379 6:-1.57608377085 7:-33.0584355447 8:0.687816135886 9:-0.847417500893 10:-6.4607667468 11:6.66043999678 12:-9.7208425134 13:-0.00757035512292 14:-0.00203372006218 15:0.00316180816635 16:-0.00480461993004 17:-0.00261029761182 18:0.00031971764219 19:0.00226920718101 20:0.000371598451972 21:-0.00124067604967 22:0.000526791826442 23:0.00253257676974 24:0.000877318076098 25:0.000782989073227 
0:-587.162680853 1:155.611220422 2:-57.4170340451 3:33.6810167593 4:-31.6656919783 5:-36.4817266902 6:-0.951711429939 7:-28.7928853805 8:3.2453494098 9:-5.28227632862 10:-8.6145541502 11:7.02947300397 12:-10.2408843231 13:-0.00263265422968 14:-0.00120546367244 15:0.00184039271585 16:0.000573706558461 17:0.000166944553016 18:-0.000545997071835 19:-0.000802234291866 20:-0.000476006420943 21:-0.000106794021161 22:-0.000837264956411 23:-0.000660996119343 24:-0.00040533254252 25:0.000984290738232 
0:-592.042680944 1:157.571296559 2:-52.3811686274 3:29.5334971645 4:-35.8551921147 5:-37.1899650377 6:-0.358696912318 7:-27.918010631 8:2.34866243133 9:-5.61119713988 10:-7.22724156044 11:7.817444344 12:-11.4318186744 13:0.00282680539494 14:-0.00071759651264 15:0.0017903209022 16:-0.00126642567324 17:-0.0025573634913 18:-0.0010396641769 19:0.00178514887549 20:-0.000550697441755 21:0.00074686018605 22:-0.00060169566191 23:0.000480738604757 24:-6.90014159505e-05 25:-0.000389786800316 
0:-597.717963796 1:153.420099425 2:-55.5521709548 3:32.2594516519 4:-22.6021469978 5:-32.4907212238 6:-4.83924394062 7:-30.4568408489 8:0.900652037694 9:-4.14338308033 10:-5.2391049571 11:6.85306308739 12:-13.5723756832 13:0.0106428849942 14:0.0018902844645 15:0.00610834111793 16:0.00143040599448 17:0.00174549949814 18:-0.00214315155728 19:-0.00347039448207 20:-0.00163813441407 21:-0.000451623810045 22:-0.00151020081161 23:0.00213298527493 24:-0.000153709368439 25:0.000725795078139 
0:-607.888952817 1:153.351610816 2:-45.3457515768 3:35.0822004891 4:-24.2258595062 5:-35.0891478802 6:-3.30326197133 7:-29.8403529066 8:-2.29930195022 9:-4.27236349529 10:-7.74141573793 11:4.29962928348 12:-10.6785770194 13:0.0192179966115 14:0.00637762851564 15:-0.00128907096323 16:-0.00373103772325 17:0.000965748055514 18:-0.00221116697321 19:-0.00179142541586 20:-0.00205845739863 21:-0.000466530774004 22:-0.00169941041481 23:-0.000400379021857 24:-0.000168689057299 25:0.000590603715561 
0:-586.366992069 1:160.871951611 2:-57.8625314904 3:31.5552751597 4:-23.9963622992 5:-33.8086832879 6:-1.90096771208 7:-31.4086464994 8:1.6404876279 9:-0.399822750829 10:-9.51725193097 11:4.99159308244 12:-11.2778493884 13:0.0103989227131 14:0.00110666488796 15:0.0020254816807 16:0.00241090690829 17:0.00161634626273 18:-0.00318351118618 19:-0.000116453123526 20:0.00253104180715 21:-0.000358905699192 22:-0.00205136640419 23:-0.000692424972902 24:0.00130157011096 25:0.000357290076909 
0:-583.406837035 1:160.191960067 2:-58.4598153686 3:32.3847880548 4:-23.9278031484 5:-29.9852261849 6:-2.39234909341 7:-32.5864803568 8:0.520940338962 9:-3.71018592354 10:-6.18144227169 11:4.50566398749 12:-13.0384212834 13:0.0221364229271 14:0.00465836380262 15:-0.00694414129299 16:-0.00175951597667 17:0.000438406567726 18:-0.00167566730313 19:0.00028784559536 20:-0.00298974602351 21:0.000582649507976 22:-0.00012708388992 23:0.000495293153951 24:0.000288107320637 25:0.000258414815628 
0:-579.425433442 1:154.773243978 2:-70.3610073895 3:33.1495794132 4:-22.2390990002 5:-36.2202721634 6:-4.0021835228 7:-29.577888666 8:4.02764304584 9:-1.45647485942 10:-7.5697780577 11:5.97702617077 12:-10.185685166 13:0.00712534002696 14:0.00300440624866 15:-0.00251286611442 16:-0.00257847750049 17:-0.0016028333832 18:-0.00129628200057 19:0.00063100959287 20:-0.00106306637698 21:0.000607585790852 22:0.00113294074635 23:0.00109264583882 24:0.0013738908876 25:0.00180719886681 
0:-568.033800312 1:160.579600556 2:-73.8256347644 3:30.6943837083 4:-25.0410593412 5:-36.5010766371 6:-2.19048400033 7:-28.0669636929 8:4.48106213029 9:-3.02418686167 10:-7.46101102925 11:6.93188305047 12:-10.3664476783 13:0.00326151648925 14:0.00240791118142 15:0.00290941665205 16:-0.00428545893313 17:-0.00300221648706 18:-0.000704395876238 19:-0.00132921025532 20:-0.00195041338805 21:0.000321255699942 22:0.000585086125218 23:0.00178757865536 24:-0.000824026677545 25:0.00232591181703 
0:-564.625321117 1:160.132970794 2:-64.550335023 3:40.5749721262 4:-35.9442772911 5:-38.8582135512 6:2.42299349153 7:-31.1597188242 8:3.98450886867 9:-5.15037272488 10:-7.34240613957 11:10.1659437513 12:-10.8206923393 13:0.0194425844294 14:0.00267566846551 15:-0.00458534447665 16:0.00175036728697 17:0.000724373390404 18:-0.00377769562044 19:-0.000248507595782 20:-0.00224147366434 21:0.000309193865206 22:0.000276318410009 23:-0.000733919571988 24:-0.00121688630396 25:0.000136454395814 
0:-592.099810158 1:153.087104027 2:-58.316490458 3:34.801851401 4:-27.273462729 5:-40.0783550606 6:-4.00198773319 7:-24.5287204957 8:3.63612239005 9:-5.98695027101 10:-6.50155776636 11:6.24607175991 12:-12.3208006369 13:0.000562951511253 14:-0.00152754425774 15:-0.000969382193079 16:0.00063070151667 17:-0.000350308219825 18:-0.000254627294937 19:0.000962982959816 20:-0.00140005070907 21:-0.00198847969808 22:0.000754498760115 23:0.00108746392141 24:-0.000746522100696 25:-0.000859730227547 
0:-591.493560599 1:152.884031071 2:-56.8641686118 3:38.3796680433 4:-28.66572714 5:-40.368521039 6:0.69850598937 7:-27.3360377072 8:0.11174347859 9:-3.84279871514 10:-8.19269856181 11:6.90680847241 12:-10.0097356922 13:0.0135596074795 14:0.00263864097865 15:-0.00489487072129 16:-0.00180064415631 17:-0.00170526486138 18:-0.000628382107145 19:0.00131937780196 20:-0.000312266761509 21:0.00364423429001 22:0.000804803181921 23:0.000375793712989 24:0.000424700319553 25:0.000515584885196 
0:-599.647920005 1:153.658326574 2:-53.2100087345 3:33.9574331735 4:-22.5315208411 5:-33.7298091926 6:-3.79441229378 7:-30.3010353186 8:0.107970589337 9:-3.168995819 10:-5.71370488027 11:6.85419747744 12:-13.2160510393 13:0.00580814248695 14:0.00365515274858 15:0.00144248324952 16:0.000991079669575 17:-1.02998130833e-05 18:-0.00263857140475 19:-0.000817489608994 20:0.000398344673751 21:-0.000757245564399 22:-0.00307077616606 23:9.31508106399e-05 24:9.7395883978e-05 25:-0.000745419374575 
0:-612.191170086 1:156.52536539 2:-49.6396162885 3:18.4104908201 4:-24.8773636291 5:-28.1703443471 6:0.871678612827 7:-28.5393770297 8:-3.49918974071 9:-1.10284824795 10:-8.42178902422 11:2.07934067751 12:-9.31872738111 13:0.000765316447763 14:-0.00234795878325 15:0.000558633187098 16:-0.00358398642744 17:-0.00159891509355 18:-0.00163313561645 19:-0.00107436385043 20:-6.32243401049e-05 21:0.00197839446256 22:-0.000314050471927 23:-0.00069926532457 24:-0.000120365944886 25:0.00123286729967 
0:-599.595456218 1:160.958446676 2:-55.3927473065 3:19.1511376893 4:-19.9389414973 5:-24.634380543 6:-1.29845488554 7:-27.764078742 8:-0.544249401354 9:-5.86289312148 10:-10.0720937142 11:3.68489755751 12:-10.2500429005 13:-0.00282454485167 14:0.00402534144553 15:0.00709127387891 16:-0.00295791864557 17:0.00688262509104 18:-0.00274367578724 19:-0.00401305451334 20:-0.00198081183995 21:-0.00139575877839 22:0.000773983626558 23:0.000247430950207 24:-0.00211131739984 25:0.00023693113978 
0:-602.220914439 1:157.931295737 2:-52.7336304243 3:23.9124690568 4:-25.2531519365 5:-30.4780125614 6:1.67250370117 7:-28.4154607671 8:-1.86419898095 9:-2.47440226644 10:-10.1433026375 11:4.74408424825 12:-9.74793199082 13:0.00750605864908 14:0.00111702650184 15:-0.00416592681141 16:-0.00479503341282 17:9.29260954749e-05 18:0.000268696838136 19:0.000861177545132 20:-0.000832785882373 21:0.000177391764958 22:-7.84002487057e-06 23:0.000644261100693 24:0.000264364827707 25:0.000840517898261 
0:-588.273670242 1:161.981570101 2:-58.1347723942 3:25.3514795016 4:-22.1983583915 5:-27.2851141483 6:-1.40735890649 7:-28.925578016 8:0.0709831069045 9:-8.18503760092 10:-11.0559286743 11:4.3673403862 12:-11.0791995005 13:0.0120576541326 14:0.00219612856925 15:-0.00416440290406 16:0.00163432511345 17:-0.00176540792466 18:-0.00270909888231 19:-5.99152144909e-06 20:-0.00206853589941 21:-1.06180700727e-05 22:-0.000678715821556 23:6.16580615411e-05 24:6.10803193353e-05 25:-0.000770631278298 
0:-593.903197601 1:155.57404112 2:-60.7423862699 3:26.3130010446 4:-21.0338349143 5:-26.8635740986 6:-1.69919119118 7:-31.4592873579 8:1.63442019374 9:-1.84917269566 10:-9.44391944052 11:3.63329715784 12:-10.60112671 13:0.0195644619582 14:0.00293966639831 15:-0.00654149042899 16:-0.00185222514681 17:-0.000342637950225 18:-0.0013334072437 19:-0.000668901023979 20:-0.00221521283256 21:0.000526404611986 22:-0.00159608100726 23:-2.92569931014e-06 24:-0.000171447226197 25:0.000898464852465 
0:-594.114899384 1:156.399133196 2:-59.5696415082 3:24.6717967896 4:-23.0955643017 5:-26.8032020616 6:-2.33940157173 7:-31.4028015505 8:2.68217668802 9:-2.82078588319 10:-9.70599712188 11:3.97744491131 12:-11.1205586084 13:0.0105293873403 14:0.00242751485063 15:-0.00151333031663 16:-0.00248119525507 17:-9.26902991115e-06 18:-0.00186923734764 19:-0.00116495869191 20:-0.0026682107167 21:-0.000484095892374 22:0.00176795252431 23:-0.000637270625843 24:0.000323669042352 25:0.000992433687995 
0:-592.629411602 1:154.25429468 2:-62.1080931646 3:25.2281518047 4:-23.0460933263 5:-23.6578838078 6:-0.964089087485 7:-34.4416540186 8:2.97936104254 9:-1.45663096687 10:-10.6505094789 11:3.61461266605 12:-10.4487828017 13:0.019435724099 14:0.00607471985395 15:-9.5640697908e-05 16:-0.00225729944823 17:-0.000346823978336 18:-0.00309236036139 19:-0.00235122086532 20:-0.00297547391054 21:0.00127494000854 22:-0.000297291551883 23:-0.000182916760185 24:-9.23748702116e-05 25:0.000480381052102 
0:-593.9543802 1:156.902293815 2:-60.665685721 3:21.4977363057 4:-22.5912273329 5:-24.2379063062 6:-3.82080149823 7:-31.9880654162 8:4.01902040447 9:-2.44908394153 10:-7.82919275405 11:4.46923726926 12:-12.1813739987 13:0.017630693226 14:0.00565760195776 15:-0.00294089861675 16:-0.00112539413609 17:-0.00226504865412 18:-0.00224204836959 19:0.00130641898181 20:-0.00267223388056 21:-0.000362679277068 22:-0.000192149543242 23:0.000106519051379 24:0.000692242761108 25:-1.55749546542e-07 
0:-616.956231276 1:146.157248316 2:-52.4976263505 3:25.3906330269 4:-25.397135394 5:-29.8069843941 6:2.98084547439 7:-27.4051897087 8:-1.40590600149 9:-2.88441853414 10:-10.0752816516 11:5.33847688428 12:-10.1857750097 13:0.00937436343458 14:0.00436819585835 15:-0.0022868023968 16:-0.000969482311507 17:0.00233525934185 18:-0.00147741592813 19:-0.000893609420519 20:-0.000811681458827 21:0.00031084073225 22:3.34240860076e-05 23:0.000808140852095 24:-0.000512892863866 25:0.00137668531737 
